storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
gNRoJCibkCY,0,My primary Mission as president will be to create more opportunity and more good jobs with Rising wages right here in the United States. I am going to bring back our jobs to Ohio and Pennsylvania and all of America.,0.8428098559379578,21.1,22.3,Pennsylvania,1
gNRoJCibkCY,0,My primary Mission as president will be to create more opportunity and more good jobs with Rising wages right here in the United States. I am going to bring back our jobs to Ohio and Pennsylvania and all of America.,0.8428098559379578,22.7,23.1,and,1
gNRoJCibkCY,0,My primary Mission as president will be to create more opportunity and more good jobs with Rising wages right here in the United States. I am going to bring back our jobs to Ohio and Pennsylvania and all of America.,0.8428098559379578,23.1,23.4,all,1
gNRoJCibkCY,0,My primary Mission as president will be to create more opportunity and more good jobs with Rising wages right here in the United States. I am going to bring back our jobs to Ohio and Pennsylvania and all of America.,0.8428098559379578,23.4,23.5,of,1
gNRoJCibkCY,0,My primary Mission as president will be to create more opportunity and more good jobs with Rising wages right here in the United States. I am going to bring back our jobs to Ohio and Pennsylvania and all of America.,0.8428098559379578,23.5,24.4,America.,1
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,38.6,38.8,We,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,38.8,39.0,will,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,39.0,39.8,never,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,39.9,40.5,ever,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,40.6,41.3,sign,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,41.4,42.1,bad,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,42.1,42.5,trade,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,42.5,42.9,deals,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,43.0,43.9,America,2
gNRoJCibkCY,0,We will never ever sign bad trade deals America first.,0.904422402381897,43.9,44.7,first.,2
