storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,44.0,44.3,"No,",1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,44.3,44.5,we,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,44.5,44.7,do,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,44.7,44.9,not,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,44.9,45.3,pay,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,45.4,46.0,candidates,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,46.0,46.2,to,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,46.2,46.6,appear,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,46.6,46.7,at,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,46.7,46.8,the,1
Y1aQ43RdyvY,0,"I got about two minutes. I renegotiated it down to two hours so we can get the hell out of here. Not bad. No, we do not pay candidates to appear at the base.",0.8333852291107178,46.8,47.2,base.,1
