storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,10.7,10.8,to,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,10.8,11.3,respect,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,11.3,11.5,us,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,11.5,11.8,again.,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,11.8,12.0,Go,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,12.0,12.7,wealthiest,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,12.7,13.4,people,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,13.6,13.8,and,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,13.8,14.4,largest,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,14.4,15.4,corporations,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,15.5,15.8,in,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,15.8,16.0,this,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,16.0,16.7,country,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,17.2,17.7,will,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,17.7,18.1,start,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,18.1,18.7,paying,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,18.9,19.1,their,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,19.1,19.5,fair,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,19.5,20.1,share,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,20.1,20.3,of,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,20.3,21.0,taxes.,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,21.9,23.0,Congratulations,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,23.0,23.0,to,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,23.0,23.4,Bernie,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,23.4,23.6,and,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,23.6,23.7,all,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,23.7,24.2,fairness.,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,24.2,24.4,We,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,24.4,24.5,have,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,24.5,24.6,to,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,24.6,25.6,congratulate,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,25.6,25.9,up.,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,26.2,26.4,We,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,26.4,26.5,may,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,26.5,26.9,not,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,26.9,27.2,like,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,27.2,27.5,it.,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,27.7,28.0,We,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,28.0,28.4,must,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,28.4,28.9,tell,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,28.9,29.0,the,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,29.0,29.6,billionaire,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,29.6,30.3,class,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,30.7,30.9,and,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,30.9,31.0,the,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,31.0,31.3,one,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,31.3,32.2,percent,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,32.5,32.8,that,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,32.8,33.4,they,1
4v6_uHrvYWo,0,Thank you. Don't Hampshire we are going to do something so good and so fast and so strong and the world is going to respect us again. Go wealthiest people and largest corporations in this country will start paying their fair share of taxes. Congratulations to Bernie and all fairness. We have to congratulate up. We may not like it. We must tell the billionaire class and the one percent that they cannot have it all he wants to give away our country folks. He wants to give away. We're not going to let it happen.,0.8394243121147156,33.4,34.3,cannot,1
